"System.Time_Stamp","vtti.timestamp","vtti.file_id","IMU.Accel_X","IMU.Accel_Y","IMU.Accel_Z","Head_Unit.Alcohol_Level_Raw","Head_Unit.Day","IMU.Button_Press","Head_Unit.MSL_Altitude","IMU.Gyro_X","IMU.Gyro_Y","IMU.Gyro_Z","Mask.Confidence","Mask.X","Mask.X_Cal_0","Mask.Y","Mask.Y_Cal_0","Mask.Z","Mask.Z_Cal_0","Mask.X_Rotation","Mask.X_Rotation_Cal_0","Mask.Y_Rotation","Mask.Y_Rotation_Cal_0","Mask.Z_Rotation","Mask.Z_Rotation_Cal_0","Head_Unit.Heading","Road.Scout.Lane_Offset","Road.Scout.Estimated_Lane_Width","Head_Unit.Latitude","Road.Scout.Left_Lane_Distance_To_Right_Side","Road.Scout.Left_Lane_Probability_Marker_Exists","Road.Scout.Left_Lane_Right_Marker","Head_Unit.Light_Level_Raw","Head_Unit.Longitude","Head_Unit.Month","Head_Unit.Satellites_Used","SMS.Object_ID_T0","SMS.Object_ID_T1","SMS.Object_ID_T2","SMS.Object_ID_T3","SMS.Object_ID_T4","SMS.Object_ID_T5","SMS.Object_ID_T6","SMS.Object_ID_T7","Head_Unit.PDOP","SMS.X_Velocity_T0","SMS.X_Velocity_T1","SMS.X_Velocity_T2","SMS.X_Velocity_T3","SMS.X_Velocity_T4","SMS.X_Velocity_T5","SMS.X_Velocity_T6","SMS.X_Velocity_T7","SMS.Y_Velocity_T0","SMS.Y_Velocity_T1","SMS.Y_Velocity_T2","SMS.Y_Velocity_T3","SMS.Y_Velocity_T4","SMS.Y_Velocity_T5","SMS.Y_Velocity_T6","SMS.Y_Velocity_T7","SMS.X_Range_T0","SMS.X_Range_T1","SMS.X_Range_T2","SMS.X_Range_T3","SMS.X_Range_T4","SMS.X_Range_T5","SMS.X_Range_T6","SMS.X_Range_T7","SMS.Y_Range_T0","SMS.Y_Range_T1","SMS.Y_Range_T2","SMS.Y_Range_T3","SMS.Y_Range_T4","SMS.Y_Range_T5","SMS.Y_Range_T6","SMS.Y_Range_T7","Road.Scout.Right_Lane_Distance_To_Left_Side","Road.Scout.Right_Lane_Probability_Marker_Exists","Road.Scout.Right_Lane_Left_Marker","Head_Unit.Speed","FOT_Control.Speed","Head_Unit.Cabin_Temperature","Head_Unit.Time_Of_Day","System.video_frame","Head_Unit.Year","VehicleCAN_1.BrakePedalPosition","VehicleCAN_1.BrakePressure","VehicleCAN_1.VSELateralAcceleration","VehicleCAN_1.VSELongitudinalAcceleration","VehicleCAN_1.VehicleDynamicsYawRate","VehicleCAN_1.VehicleOdometer","VehicleNetworkBox.AdaptiveCruiseControlActive","VehicleNetworkBox.AdaptiveCruiseControlDriverSelectedSpeed","VehicleNetworkBox.AdaptiveCruiseControlHeadwaySetting","VehicleNetworkBox.CruiseControlActive","VehicleNetworkBox.CruiseControlDriverSelectedSpeed","VehicleNetworkBox.DriverAirbagDeploymentStatus","VehicleNetworkBox.DriverSeatbeltAttached","VehicleNetworkBox.DriverSeatbeltStatus","VehicleNetworkBox.DriverShiftControlTargetGear","VehicleNetworkBox.EngineSpeed","VehicleNetworkBox.FCAAlertOffIndicationOn","VehicleNetworkBox.FCAAlertPresent","VehicleNetworkBox.FCABrakePrefillRequest","VehicleNetworkBox.FCAGapStng","VehicleNetworkBox.FCAHeadwaySettingIndicationOn","VehicleNetworkBox.FrontPassengerSeatStatus","VehicleNetworkBox.LDWIndicator1","VehicleNetworkBox.LDWIndicator2","VehicleNetworkBox.LDWWarningDisabled","VehicleNetworkBox.LateralAcceleration","VehicleNetworkBox.LeftSideAirbagDeployed","VehicleNetworkBox.ParkLightLeftIndicationOn","VehicleNetworkBox.ParkLightLeftOn","VehicleNetworkBox.ParkLightRightIndicationOn","VehicleNetworkBox.ParkLightRightOn","VehicleNetworkBox.PassengerAirbagDeploymentStatus","VehicleNetworkBox.PassengerSeatOccupancyStatus","VehicleNetworkBox.PassengerSeatbeltAttached","VehicleNetworkBox.PassengerSeatbeltStatus","VehicleNetworkBox.RearLeftSeatbeltAttached","VehicleNetworkBox.RearMiddleSeatbeltAttached","VehicleNetworkBox.RearRightSeatbeltAttached","VehicleNetworkBox.ReversingLamp","VehicleNetworkBox.RightSideAirbagDeployed","VehicleNetworkBox.SecondRowCenterSeatStatus","VehicleNetworkBox.SecondRowLeftSeatStatus","VehicleNetworkBox.SecondRowLeftSeatbeltStatus","VehicleNetworkBox.SecondRowMiddleSeatbeltStatus","VehicleNetworkBox.SecondRowRightSeatStatus","VehicleNetworkBox.SecondRowRightSeatbeltStatus","VehicleNetworkBox.VehAheadDistance_FollowingDistance","VehicleNetworkBox.VehAheadDistance_FollowingTime","VehicleNetworkBox.VehicleDynamicsYawRate","VehicleNetworkBox.WindshieldWiperActive","VehicleNetworkBox.YawRate","VehicleCAN_1.ParkBrakeSwitchActive","VehicleNetworkBox.ParkBrakeSwitchActive","VehicleNetworkBox.ParkingAssistanceCleanIndicationOn","VehicleNetworkBox.ParkingAssistanceDisbaledIndicationOn","VehicleNetworkBox.ParkingAssistanceFailed","VehicleNetworkBox.ParkingAssistanceFrontExtendedDistance","VehicleNetworkBox.ParkingAssistanceFrontRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontSensorBlocked","VehicleNetworkBox.ParkingAssistanceFrontSystemStatus","VehicleNetworkBox.ParkingAssistanceRearExtendedDistance","VehicleNetworkBox.ParkingAssistanceRearRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearSensorBlocked","VehicleNetworkBox.ParkingAssistanceRearSystemStatus","VehicleNetworkBox.ParkingAssistanceSensorsDisturbedIndicationOn","VehicleNetworkBox.ParkingAssistanceStatus","VehicleNetworkBox.ParkingLightActive","VehicleNetworkBox.ParkingLightsActive","VehicleNetworkBox.ParkLightIndicationOn","VehicleNetworkBox.ParkLightLeftIndicationOn.1","VehicleNetworkBox.ParkLightLeftOn.1","VehicleNetworkBox.ParkLightRightIndicationOn.1","VehicleNetworkBox.ParkLightRightOn.1","MobilEye.PedFCW","MobilEye.LanesOn","MobilEye.FCWOn","Road.Scout.Left_Lane_Left_Marker"
8465,848300,168407,-0.0029,-0.0261,-0.9947,NA,NA,NA,NA,0,0,0.325195,164,-50,NA,131,NA,681,NA,0.161,NA,-0.245,NA,0.185,NA,NA,449.599915,3627.119629,NA,-2423,510,0,NA,NA,NA,NA,36,40,42,43,44,38,NA,NA,NA,-1.4,0.9,-10.5,-0.2,-16.5,2.9,NA,NA,-0.1,0,1.5,-0.6,0.2,-0.6,NA,NA,20,7.456,15.168001,46.720001,53.568001,58.368004,NA,NA,0.672,-2.112,5.184,-2.208,4.192,-4.704,NA,NA,1203,55,0,NA,5.768229,28.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8466,848400,168407,0.0116,0.0087,-0.9309,4037,NA,NA,NA,0.325195,-0.975586,0,164,-49,NA,130,NA,681,NA,0.116,NA,-0.245,NA,0.185,NA,NA,810.279663,3657.599854,NA,-2799,558,0,307,NA,NA,NA,36,40,42,43,44,38,NA,NA,NA,-1.4,0.9,-10.4,0,-16.4,3,NA,NA,-0.2,-0.1,1.4,-0.6,0.1,-0.5,NA,NA,19.904001,7.552001,14.400001,46.752003,52.320004,58.592003,NA,NA,0.608,-2.144,5.184,-2.24,4.16,-4.576,NA,NA,1371,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8467,848500,168407,0.0058,-0.0232,-0.9773,NA,28,NA,27,NA,NA,NA,164,-48,NA,130,NA,681,NA,0.24,NA,-0.245,NA,0.185,NA,153.440002,886.478699,3657.599854,31.140333,-2875,568,0,NA,121.35656,12,6,36,40,42,43,44,38,NA,NA,15,-1.3,1,-10.4,0.3,-16.4,3.2,NA,NA,-0.4,-0.1,1.3,-0.8,-0.1,-0.4,NA,NA,19.712002,7.712,12.832001,46.880001,49.792004,59.072002,NA,NA,0.256,-2.144,5.344,-2.464,4.096,-4.448,NA,NA,1534,4,0,4.850792,5.746528,NA,37383000,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8468,848600,168407,-0.0058,-0.0464,-1.0005,NA,NA,NA,NA,-0.975586,-1.625977,0.325195,164,-45,NA,128,NA,657,NA,0.205,NA,-0.282,NA,0.188,NA,NA,586.759766,3657.599854,NA,-2575,560,0,NA,NA,NA,NA,36,40,42,43,44,38,NA,NA,NA,-1.3,1,-10.3,0.4,-16.299999,3.3,NA,NA,-0.5,-0.2,1.2,-0.8,-0.1,-0.3,NA,NA,19.584002,7.776,12.032001,46.944004,48.480003,59.360004,NA,NA,0.128,-2.24,5.312,-2.528,4.416,-4.288,NA,NA,1859,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8469,848700,168407,-0.0406,0.0058,-0.9976,NA,NA,NA,NA,0,-1.300781,0,164,-49,NA,133,NA,683,NA,0.245,NA,-0.323,NA,0.171,NA,NA,500.39975,3657.599854,NA,-2489,586,0,NA,NA,NA,NA,36,40,42,43,44,38,NA,NA,NA,-1.3,1,-10.2,0.6,-16.299999,3.4,NA,NA,-0.5,-0.2,1.1,-0.9,-0.1,-0.3,NA,NA,19.488001,7.872,11.264001,47.008003,47.168003,59.616001,NA,NA,0.064,-2.24,5.344,-2.56,4.352,-4.288,NA,NA,1899,4,0,NA,5.707466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8470,848800,168407,-0.0087,-0.0145,-0.986,NA,NA,NA,NA,-0.650391,-1.300781,0,164,-49,NA,133,NA,683,NA,0.334,NA,-0.323,NA,0.171,NA,NA,708.679688,3657.599854,NA,-2697,668,0,NA,NA,NA,NA,36,40,42,44,43,38,NA,NA,NA,-1.1,1,-10,-16.200001,1,3.6,NA,NA,-0.6,-0.2,1,-0.1,-0.9,-0.3,NA,NA,19.392,8.128,9.76,44.736004,47.136002,60.192001,NA,NA,-0.032,-2.24,5.376,4.416,-2.624,-4.256,NA,NA,1971,4,0,NA,5.716146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8471,848900,168407,-0.0058,-0.0203,-0.9715,4041,NA,NA,NA,0.325195,0,0.325195,164,-49,NA,133,NA,683,NA,0.334,NA,-0.323,NA,0.171,NA,NA,337.839752,3657.599854,NA,-2326,661,0,228,NA,NA,NA,36,40,42,44,43,38,NA,NA,NA,-1,1,-9.9,-16.1,1,3.7,NA,NA,-0.6,-0.2,0.9,0,-0.7,-0.2,NA,NA,19.296001,8.192,8.992001,43.488003,47.200001,60.480003,NA,NA,-0.064,-2.272,5.472,4.512,-2.528,-4.256,NA,NA,2372,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8472,849000,168407,0.0174,-0.0058,-1.0063,NA,NA,NA,NA,0.975586,1.300781,0,164,-50,NA,135,NA,686,NA,0.375,NA,-0.266,NA,0.188,NA,NA,276.8797,3657.599854,NA,-2265,695,0,NA,NA,NA,NA,36,40,42,44,43,38,NA,NA,NA,-1,1,-9.8,-16.1,1.1,3.8,NA,NA,-0.7,-0.2,0.9,0.1,-0.6,-0.2,NA,NA,19.232,8.288,8.256001,42.304001,47.296001,60.768002,NA,NA,-0.192,-2.272,5.472,4.608,-2.432,-4.224,NA,NA,2412,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8473,849100,168407,0.0464,-0.0058,-0.9947,NA,NA,NA,NA,0,1.300781,0,141,-50,NA,135,NA,684,NA,0.408,NA,-0.271,NA,0.214,NA,NA,190.519684,3657.599854,NA,-2179,748,0,NA,NA,NA,NA,36,40,42,44,43,38,NA,NA,NA,-0.9,0.9,-9.7,-16,1.3,3.8,NA,NA,-0.8,-0.2,0.8,0.1,-0.6,-0.2,NA,NA,19.072001,8.416,6.784,39.872002,47.52,61.344002,NA,NA,-0.288,-2.304,5.632,4.704,-2.4,-4.192,NA,NA,2961,4,0,NA,5.785591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8474,849200,168407,0.0638,-0.0145,-0.9599,NA,NA,NA,NA,0.650391,0,0,141,-49,NA,136,NA,684,NA,0.297,NA,-0.271,NA,0.214,NA,NA,144.800476,3870.958496,NA,-2240,790,0,NA,NA,NA,NA,36,40,44,43,38,NA,NA,NA,NA,-0.9,0.8,-16,1.4,3.8,NA,NA,NA,-0.8,-0.2,0.1,-0.5,-0.2,NA,NA,NA,19.008001,8.48,38.656002,47.616001,61.664001,NA,NA,NA,-0.32,-2.304,4.736,-2.336,-4.16,NA,NA,NA,1630,8,0,NA,5.842014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8475,849300,168407,0.058,-0.0174,-0.9396,NA,NA,NA,NA,0.975586,-1.300781,0,141,-48,NA,131,NA,666,NA,0.246,NA,-0.391,NA,0.227,NA,NA,134.640533,3881.118408,NA,-2235,817,0,NA,NA,NA,NA,36,40,44,43,38,NA,NA,NA,NA,-0.9,0.8,-16,1.4,3.8,NA,NA,NA,-0.8,-0.2,0.1,-0.5,-0.2,NA,NA,NA,18.944,8.544001,37.440002,47.712002,61.952003,NA,NA,NA,-0.384,-2.304,4.768,-2.272,-4.16,NA,NA,NA,1645,4,0,NA,5.863716,28.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8476,849400,168407,0.0116,-0.0638,-1.0469,4041,NA,NA,NA,-0.975586,-0.650391,0,141,-47,NA,131,NA,655,NA,0.276,NA,-0.266,NA,0.24,NA,NA,134.14473,3916.67749,NA,-2252,821,0,230,NA,NA,NA,36,40,44,43,38,NA,NA,NA,NA,-0.8,0.7,-16,1.5,3.8,NA,NA,NA,-0.9,-0.2,0,-0.3,-0.2,NA,NA,NA,18.944,8.64,36.704002,47.904003,62.240002,NA,NA,NA,-0.512,-2.336,4.768,-2.144,-4.128,NA,NA,NA,1664,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8477,849500,168407,0.0174,-0.0174,-1.0469,NA,28,NA,27,NA,NA,NA,141,-48,NA,133,NA,655,NA,0.328,NA,-0.266,NA,0.24,NA,154.169998,130.665009,3916.677002,31.140297,-2249,821,0,NA,121.35659,12,6,36,40,44,43,38,45,NA,NA,15,-0.8,0.6,-15.8,1.7,3.8,-17.299999,NA,NA,-1.1,-0.2,0.3,-0.2,-0.1,0,NA,NA,18.816,8.736,34.240002,48.224003,62.848003,87.904007,NA,NA,-0.736,-2.368,5.056,-1.888,-4.064,6.208,NA,NA,1667,4,0,5.149144,5.911458,NA,37384000,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8478,849600,168407,0.0377,0,-0.9773,NA,NA,NA,NA,-0.325195,0,0,141,-49,NA,135,NA,671,NA,0.388,NA,-0.266,NA,0.234,NA,NA,128.733826,3916.67627,NA,-2247,821,0,NA,NA,NA,NA,36,40,44,43,38,45,NA,NA,NA,-0.7,0.5,-15.8,1.9,3.8,-17.299999,NA,NA,-1.1,-0.3,0.2,-0.1,-0.1,0.1,NA,NA,18.912001,8.768001,33.024002,48.352001,63.136002,86.592003,NA,NA,-0.768,-2.4,5.056,-1.856,-4.032,6.368,NA,NA,1669,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8479,849700,168407,0.0348,-0.0029,-0.9135,NA,NA,NA,NA,0,0.975586,0,86,-49,NA,135,NA,671,NA,0.388,NA,-0.266,NA,0.234,NA,NA,128.733826,3916.67627,NA,-2247,821,0,NA,NA,NA,NA,36,40,44,46,43,38,45,NA,NA,-0.6,0.4,-15.7,-1.9,1.9,4.3,-17.4,NA,-1.1,-0.3,0.3,-0.1,-0.1,-0.2,0,NA,18.880001,8.672001,31.776001,44.480003,48.512001,63.776005,85.312004,NA,-0.832,-2.432,5.152,2.176,-1.824,-4.512,6.368,NA,1669,4,0,NA,5.998264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8480,849800,168407,0.0551,-0.0348,-0.986,NA,NA,NA,NA,0.325195,1.625977,0,86,-47,NA,131,NA,648,NA,0.486,NA,-0.266,NA,0.234,NA,NA,128.733826,3916.67627,NA,-2247,821,0,NA,NA,NA,NA,36,40,44,46,43,38,45,NA,NA,-0.6,0.2,-15.6,-1.9,2.1,4.4,-17.6,NA,-1.1,-0.3,0.2,-0.1,-0.1,-0.3,0.2,NA,18.752001,8.704,29.440001,44.064003,48.832001,64.512001,82.624001,NA,-0.96,-2.496,5.184,2.4,-1.792,-4.256,6.624,NA,1669,4,0,NA,6.028646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8481,849900,168407,0.058,-0.0319,-1.0411,4043,NA,NA,NA,0,0,0.325195,86,-48,NA,133,NA,648,NA,0.404,NA,-0.266,NA,0.234,NA,NA,258.272125,3657.599854,NA,-2247,821,0,285,NA,NA,NA,36,40,44,46,43,38,45,NA,NA,-0.6,0.2,-15.4,-1.8,2.1,4.5,-17.700001,NA,-1.1,-0.3,0,-0.1,-0.1,-0.3,0.3,NA,18.688002,8.704,28.256001,44.096001,48.992001,64.864006,81.248001,NA,-0.832,-2.528,5.056,2.784,-1.76,-4.224,6.816,NA,1762,5,0,NA,6.046007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8482,850000,168407,0.058,-0.0058,-1.0063,NA,NA,NA,NA,-0.650391,-0.975586,0,86,-47,NA,129,NA,617,NA,0.524,NA,-0.024,NA,0.314,NA,NA,288.751648,3657.599854,NA,-2277,821,0,NA,NA,NA,NA,36,40,44,46,43,38,45,NA,NA,-0.5,0.1,-15.3,-1.8,2.2,4.6,-17.700001,NA,-1,-0.3,0,0,-0.1,-0.3,0.4,NA,18.656,8.736,26.944002,43.968002,49.152,65.216003,79.840004,NA,-0.832,-2.56,5.024,3.008,-1.728,-4.224,6.944,NA,1732,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8483,850100,168407,0.0319,0.0058,-0.9715,NA,NA,NA,NA,0,-0.325195,0.325195,86,-51,NA,136,NA,664,NA,0.386,NA,-0.161,NA,0.286,NA,NA,385.269989,3657.599854,NA,-2374,821,0,NA,NA,NA,NA,36,40,44,47,46,43,38,45,NA,-0.4,-0.1,-15.1,-0.9,-1.7,2.2,4.6,-17.9,-1,-0.4,-0.1,-0.6,0,-0.1,-0.2,0.4,18.592001,8.736,24.512001,28.096001,43.872002,49.504002,65.920006,77.120003,-0.96,-2.624,5.024,0.128,2.88,-1.696,-4.192,7.136,1737,78,2,NA,6.080729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
